timestamp,equity,cash,realized_pnl,unrealized_pnl,drawdown,open_position_qty
1762301199511755495,99931.17,99981.17,87.50,-50.00,172.22,1
1762301200606189203,99943.67,99981.17,87.50,-37.50,159.72,1
1762301201642613471,99966.50,99966.50,75.00,0.00,136.89,0
1762301202646284533,99966.50,99966.50,75.00,0.00,136.89,0
1762301203760851471,99966.50,99966.50,75.00,0.00,136.89,0
1762301204761603981,99914.33,99964.33,75.00,-50.00,189.06,1
1762301205773253533,99864.33,99964.33,75.00,-100.00,239.06,1
1762301206779554163,99874.66,99874.66,-12.50,0.00,228.73,0
1762301207804892425,99874.66,99874.66,-12.50,0.00,228.73,0
1762301208805222101,99874.66,99874.66,-12.50,0.00,228.73,0
1762301209822677613,99859.99,99872.49,-12.50,-12.50,243.40,1
1762301210840397635,99882.82,99882.82,0.00,0.00,220.57,0
1762301211885308335,99868.15,99880.65,0.00,-12.50,235.24,1
1762301212996173243,99880.65,99880.65,0.00,0.00,222.74,1
1762301214037445341,99868.15,99880.65,0.00,-12.50,235.24,1
1762301215037462301,99890.98,99890.98,12.50,0.00,212.41,0
1762301216037560449,99890.98,99890.98,12.50,0.00,212.41,0
1762301217057128305,99890.98,99890.98,12.50,0.00,212.41,0
1762301218068131171,99890.98,99890.98,12.50,0.00,212.41,0
1762301219117488477,99890.98,99890.98,12.50,0.00,212.41,0
1762301220132833173,99876.31,99888.81,12.50,-12.50,227.08,1
1762301221134054663,99876.31,99888.81,12.50,-12.50,227.08,1
1762301222137702359,99863.81,99888.81,12.50,-25.00,239.58,1
1762301223140495015,99863.81,99888.81,12.50,-25.00,239.58,1
1762301224148154929,99863.81,99888.81,12.50,-25.00,239.58,1
1762301225158713299,99863.81,99888.81,12.50,-25.00,239.58,1
1762301226201848457,99863.81,99888.81,12.50,-25.00,239.58,1
1762301227225991049,99863.81,99888.81,12.50,-25.00,239.58,1
1762301228248320375,99863.81,99888.81,12.50,-25.00,239.58,1
1762301229277105381,99863.81,99888.81,12.50,-25.00,239.58,1
1762301230306994699,99863.81,99888.81,12.50,-25.00,239.58,1
1762301231351119177,99851.31,99888.81,12.50,-37.50,252.08,1
1762301232457131757,99851.31,99888.81,12.50,-37.50,252.08,1
1762301233459631199,99826.31,99888.81,12.50,-62.50,277.08,1
1762301234461857023,99826.31,99888.81,12.50,-62.50,277.08,1
1762301235574845909,99826.31,99888.81,12.50,-62.50,277.08,1
1762301236650949005,99813.81,99888.81,12.50,-75.00,289.58,1
1762301237705747655,99826.31,99888.81,12.50,-62.50,277.08,1
1762301238792978331,99826.31,99888.81,12.50,-62.50,277.08,1
1762301239863894523,99849.14,99849.14,-25.00,0.00,254.25,0
1762301240891979169,99849.14,99849.14,-25.00,0.00,254.25,0
1762301241957223929,99849.14,99849.14,-25.00,0.00,254.25,0
1762301242970741909,99821.97,99846.97,-25.00,-25.00,281.42,1
1762301244064755697,99834.47,99846.97,-25.00,-12.50,268.92,1
1762301245106595615,99846.97,99846.97,-25.00,0.00,256.42,1
1762301246117695473,99846.97,99846.97,-25.00,0.00,256.42,1
1762301247117739751,99846.97,99846.97,-25.00,0.00,256.42,1
1762301248187213145,99846.97,99846.97,-25.00,0.00,256.42,1
1762301249208354217,99859.47,99846.97,-25.00,12.50,243.92,1
1762301250296341563,99869.80,99869.80,0.00,0.00,233.59,0
1762301251341951201,99869.80,99869.80,0.00,0.00,233.59,0
1762301252353846259,99855.13,99867.63,0.00,-12.50,248.26,1
